	filename	positive_pair	negative_pair	scene_label
683	vocal_imitations/guiro - 6602333517512704.wav	sound_recordings/guiro.wav	sound_recordings/subsynth_3997.wav	guiro
684	vocal_imitations/guiro - 5264828222406656.wav	sound_recordings/guiro.wav	sound_recordings/trombone.wav	guiro
685	vocal_imitations/guiro - 5390989531283456.wav	sound_recordings/guiro.wav	sound_recordings/subsynth_2208.wav	guiro
686	vocal_imitations/guiro - 5175419753988096.wav	sound_recordings/guiro.wav	sound_recordings/violin_plucked.wav	guiro
687	vocal_imitations/guiro - 5955971138453504.wav	sound_recordings/guiro.wav	sound_recordings/anti_matter_clouds.wav	guiro
688	vocal_imitations/guiro - 5998083158573056.wav	sound_recordings/guiro.wav	sound_recordings/oboe.wav	guiro
689	vocal_imitations/guiro - 5390950205489152.wav	sound_recordings/guiro.wav	sound_recordings/bamboo_air_strings.wav	guiro
690	vocal_imitations/guiro - 5496544123944960.wav	sound_recordings/guiro.wav	sound_recordings/piano.wav	guiro
691	vocal_imitations/guiro - 6136202864361472.wav	sound_recordings/guiro.wav	sound_recordings/crash_cymbal_bowed.wav	guiro
692	vocal_imitations/guiro - 5606057200058368.wav	sound_recordings/guiro.wav	sound_recordings/bell_swarm.wav	guiro
693	vocal_imitations/guiro - 6543682517860352.wav	sound_recordings/guiro.wav	sound_recordings/subsynth_2160.wav	guiro
694	vocal_imitations/guiro - 4575852520013824.wav	sound_recordings/guiro.wav	sound_recordings/guiro.wav	guiro
695	vocal_imitations/guiro - 4862222014611456.wav	sound_recordings/guiro.wav	sound_recordings/subsynth_4708.wav	guiro
696	vocal_imitations/guiro - 4632503138648064.wav	sound_recordings/guiro.wav	sound_recordings/guiro.wav	guiro
697	vocal_imitations/guiro - 5042977458094080.wav	sound_recordings/guiro.wav	sound_recordings/subsynth_2010.wav	guiro
698	vocal_imitations/guiro - 5369190424772608.wav	sound_recordings/guiro.wav	sound_recordings/tambourine_shake_roll.wav	guiro
699	vocal_imitations/guitar - 4661711734833152.wav	sound_recordings/guitar.wav	sound_recordings/subsynth_2009.wav	guitar
700	vocal_imitations/guitar - 4788993493303296.wav	sound_recordings/guitar.wav	sound_recordings/euro_hook.wav	guitar
701	vocal_imitations/guitar - 4842166262169600.wav	sound_recordings/guitar.wav	sound_recordings/violin_bowed.wav	guitar
702	vocal_imitations/guitar - 4874813113892864.wav	sound_recordings/guitar.wav	sound_recordings/dark_synth_pad.wav	guitar
703	vocal_imitations/guitar - 5112392585314304.wav	sound_recordings/guitar.wav	sound_recordings/subsynth_2013.wav	guitar
704	vocal_imitations/guitar - 5193764633051136.wav	sound_recordings/guitar.wav	sound_recordings/subsynth_2039.wav	guitar
705	vocal_imitations/guitar - 5308984781176832.wav	sound_recordings/guitar.wav	sound_recordings/mister_frosty.wav	guitar
706	vocal_imitations/guitar - 5309432397299712.wav	sound_recordings/guitar.wav	sound_recordings/guitar.wav	guitar
707	vocal_imitations/guitar - 5441613237059584.wav	sound_recordings/guitar.wav	sound_recordings/subsynth_3997.wav	guitar
708	vocal_imitations/guitar - 5496427220303872.wav	sound_recordings/guitar.wav	sound_recordings/alto_sax.wav	guitar
709	vocal_imitations/guitar - 5815143321567232.wav	sound_recordings/guitar.wav	sound_recordings/windgong.wav	guitar
710	vocal_imitations/guitar - 5992157580099584.wav	sound_recordings/guitar.wav	sound_recordings/subsynth_8828.wav	guitar
711	vocal_imitations/guitar - 6261518601551872.wav	sound_recordings/guitar.wav	sound_recordings/cello_bowed.wav	guitar
712	vocal_imitations/guitar - 6444109069811712.wav	sound_recordings/guitar.wav	sound_recordings/subsynth_2198.wav	guitar
713	vocal_imitations/guitar - 6534874613678080.wav	sound_recordings/guitar.wav	sound_recordings/ice_synth.wav	guitar
714	vocal_imitations/guitar - 6664826768064512.wav	sound_recordings/guitar.wav	sound_recordings/castanet.wav	guitar
715	vocal_imitations/hihat - 4562264317231104.wav	sound_recordings/hihat.wav	sound_recordings/subsynth_8074.wav	hihat
716	vocal_imitations/hihat - 4658462994726912.wav	sound_recordings/hihat.wav	sound_recordings/subsynth_2186.wav	hihat
717	vocal_imitations/hihat - 4667751398375424.wav	sound_recordings/hihat.wav	sound_recordings/subsynth_2222.wav	hihat
718	vocal_imitations/hihat - 4683226165542912.wav	sound_recordings/hihat.wav	sound_recordings/flute.wav	hihat
719	vocal_imitations/hihat - 4694628364189696.wav	sound_recordings/hihat.wav	sound_recordings/narrow_timbre.wav	hihat
720	vocal_imitations/hihat - 4820181935194112.wav	sound_recordings/hihat.wav	sound_recordings/xylophone.wav	hihat
721	vocal_imitations/hihat - 4840633898369024.wav	sound_recordings/hihat.wav	sound_recordings/classic_synth_brass.wav	hihat
722	vocal_imitations/hihat - 4847734016180224.wav	sound_recordings/hihat.wav	sound_recordings/mister_frosty.wav	hihat
723	vocal_imitations/hihat - 5086174762762240.wav	sound_recordings/hihat.wav	sound_recordings/subsynth_1828.wav	hihat
724	vocal_imitations/hihat - 6028139876581376.wav	sound_recordings/hihat.wav	sound_recordings/subsynth_8828.wav	hihat
725	vocal_imitations/hihat - 6052932038426624.wav	sound_recordings/hihat.wav	sound_recordings/woodblock.wav	hihat
726	vocal_imitations/hihat - 6213032849965056.wav	sound_recordings/hihat.wav	sound_recordings/sparkle_motion.wav	hihat
727	vocal_imitations/hihat - 6222519895851008.wav	sound_recordings/hihat.wav	sound_recordings/triangle.wav	hihat
728	vocal_imitations/hihat - 6259410443698176.wav	sound_recordings/hihat.wav	sound_recordings/breathing_cyborg.wav	hihat
729	vocal_imitations/hihat - 6331770307870720.wav	sound_recordings/hihat.wav	sound_recordings/castanet.wav	hihat
730	vocal_imitations/hihat - 6359039726321664.wav	sound_recordings/hihat.wav	sound_recordings/dissonant_bells.wav	hihat
731	vocal_imitations/hihat - 6484381367533568.wav	sound_recordings/hihat.wav	sound_recordings/piano.wav	hihat
732	vocal_imitations/hihat - 6565955144515584.wav	sound_recordings/hihat.wav	sound_recordings/synth_evolving_lead.wav	hihat
733	vocal_imitations/hihat - 6629263499329536.wav	sound_recordings/hihat.wav	sound_recordings/filter_bubble.wav	hihat
734	vocal_imitations/hihat - 6694599347142656.wav	sound_recordings/hihat.wav	sound_recordings/tambourine.wav	hihat
735	vocal_imitations/horn - 4678298898530304.wav	sound_recordings/horn.wav	sound_recordings/bullet_time.wav	horn
736	vocal_imitations/horn - 4742612007256064.wav	sound_recordings/horn.wav	sound_recordings/bell_swarm.wav	horn
737	vocal_imitations/horn - 4751135369854976.wav	sound_recordings/horn.wav	sound_recordings/marble_in_a_glass_bowl.wav	horn
738	vocal_imitations/horn - 4779716363943936.wav	sound_recordings/horn.wav	sound_recordings/clarinet.wav	horn
739	vocal_imitations/horn - 4863810749857792.wav	sound_recordings/horn.wav	sound_recordings/dark_synth_pad.wav	horn
740	vocal_imitations/horn - 4879238809255936.wav	sound_recordings/horn.wav	sound_recordings/subsynth_2217.wav	horn
741	vocal_imitations/horn - 4905863848394752.wav	sound_recordings/horn.wav	sound_recordings/crotale.wav	horn
742	vocal_imitations/horn - 4906219928027136.wav	sound_recordings/horn.wav	sound_recordings/flute.wav	horn
743	vocal_imitations/horn - 5113603497656320.wav	sound_recordings/horn.wav	sound_recordings/narrow_timbre.wav	horn
744	vocal_imitations/horn - 5134174109302784.wav	sound_recordings/horn.wav	sound_recordings/marimba_hit_with_a_rubber_mallet.wav	horn
745	vocal_imitations/horn - 5156124479193088.wav	sound_recordings/horn.wav	sound_recordings/bassoon.wav	horn
746	vocal_imitations/horn - 5174215418314752.wav	sound_recordings/horn.wav	sound_recordings/horn.wav	horn
747	vocal_imitations/horn - 5183398595264512.wav	sound_recordings/horn.wav	sound_recordings/hihat.wav	horn
748	vocal_imitations/horn - 5406064866492416.wav	sound_recordings/horn.wav	sound_recordings/castanet.wav	horn
749	vocal_imitations/horn - 5502821889736704.wav	sound_recordings/horn.wav	sound_recordings/crash_cymbal_hit_with_a_stick.wav	horn
750	vocal_imitations/horn - 6012077772636160.wav	sound_recordings/horn.wav	sound_recordings/crash_cymbal_bowed.wav	horn
751	vocal_imitations/horn - 6246658014707712.wav	sound_recordings/horn.wav	sound_recordings/subsynth_4768.wav	horn
752	vocal_imitations/horn - 6284668475277312.wav	sound_recordings/horn.wav	sound_recordings/flute.wav	horn
753	vocal_imitations/horn - 6672282831290368.wav	sound_recordings/horn.wav	sound_recordings/air_machine.wav	horn
754	vocal_imitations/horn - 6749740016336896.wav	sound_recordings/horn.wav	sound_recordings/crotale.wav	horn
755	vocal_imitations/ice synth - 4609523453001728.wav	sound_recordings/ice_synth.wav	sound_recordings/crotale.wav	ice synth
756	vocal_imitations/ice synth - 4792983115268096.wav	sound_recordings/ice_synth.wav	sound_recordings/bass_bowed.wav	ice synth
757	vocal_imitations/ice synth - 4807851084087296.wav	sound_recordings/ice_synth.wav	sound_recordings/subsynth_2447.wav	ice synth
758	vocal_imitations/ice synth - 4812676479844352.wav	sound_recordings/ice_synth.wav	sound_recordings/morphing_can_drum.wav	ice synth
759	vocal_imitations/ice synth - 4878219828264960.wav	sound_recordings/ice_synth.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	ice synth
760	vocal_imitations/ice synth - 4881643588288512.wav	sound_recordings/ice_synth.wav	sound_recordings/flute.wav	ice synth
761	vocal_imitations/ice synth - 5044431841394688.wav	sound_recordings/ice_synth.wav	sound_recordings/anti_matter_clouds.wav	ice synth
762	vocal_imitations/ice synth - 5249062336987136.wav	sound_recordings/ice_synth.wav	sound_recordings/subsynth_8828.wav	ice synth
763	vocal_imitations/ice synth - 5251247535816704.wav	sound_recordings/ice_synth.wav	sound_recordings/subsynth_2238.wav	ice synth
764	vocal_imitations/ice synth - 5538219936448512.wav	sound_recordings/ice_synth.wav	sound_recordings/shimmer.wav	ice synth
765	vocal_imitations/ice synth - 5763943016431616.wav	sound_recordings/ice_synth.wav	sound_recordings/crash_cymbal_bowed.wav	ice synth
766	vocal_imitations/ice synth - 5936592648667136.wav	sound_recordings/ice_synth.wav	sound_recordings/subsynth_2208.wav	ice synth
767	vocal_imitations/ice synth - 6082370818015232.wav	sound_recordings/ice_synth.wav	sound_recordings/spacecraft_engine.wav	ice synth
768	vocal_imitations/ice synth - 6295863307534336.wav	sound_recordings/ice_synth.wav	sound_recordings/abyss_of_despair.wav	ice synth
769	vocal_imitations/ice synth - 6325843789873152.wav	sound_recordings/ice_synth.wav	sound_recordings/air_machine.wav	ice synth
770	vocal_imitations/ice synth - 6400147932053504.wav	sound_recordings/ice_synth.wav	sound_recordings/subsynth_5297.wav	ice synth
771	vocal_imitations/ice synth - 6477630618468352.wav	sound_recordings/ice_synth.wav	sound_recordings/bassoon.wav	ice synth
772	vocal_imitations/ice synth - 6511221557690368.wav	sound_recordings/ice_synth.wav	sound_recordings/dark_synth_pad.wav	ice synth
773	vocal_imitations/ice synth - 6550273682046976.wav	sound_recordings/ice_synth.wav	sound_recordings/freaky_moonlight.wav	ice synth
774	vocal_imitations/ice synth - 6725584046522368.wav	sound_recordings/ice_synth.wav	sound_recordings/subsynth_4708.wav	ice synth
775	vocal_imitations/little summer boy - 4543896352718848.wav	sound_recordings/little_summer_boy.wav	sound_recordings/subsynth_2186.wav	little summer boy
776	vocal_imitations/little summer boy - 4776243748667392.wav	sound_recordings/little_summer_boy.wav	sound_recordings/subsynth_2057.wav	little summer boy
777	vocal_imitations/little summer boy - 5073650503909376.wav	sound_recordings/little_summer_boy.wav	sound_recordings/tambourine_shake_roll.wav	little summer boy
778	vocal_imitations/little summer boy - 5140467847004160.wav	sound_recordings/little_summer_boy.wav	sound_recordings/subsynth_2043.wav	little summer boy
779	vocal_imitations/little summer boy - 5199943883030528.wav	sound_recordings/little_summer_boy.wav	sound_recordings/abyss_of_despair.wav	little summer boy
780	vocal_imitations/little summer boy - 5215733390770176.wav	sound_recordings/little_summer_boy.wav	sound_recordings/needle_strings.wav	little summer boy
781	vocal_imitations/little summer boy - 5420749896548352.wav	sound_recordings/little_summer_boy.wav	sound_recordings/metaloid.wav	little summer boy
782	vocal_imitations/little summer boy - 5429578738696192.wav	sound_recordings/little_summer_boy.wav	sound_recordings/tuba.wav	little summer boy
783	vocal_imitations/little summer boy - 5466245948243968.wav	sound_recordings/little_summer_boy.wav	sound_recordings/subsynth_2007.wav	little summer boy
784	vocal_imitations/little summer boy - 5495401796861952.wav	sound_recordings/little_summer_boy.wav	sound_recordings/subsynth_2127.wav	little summer boy
785	vocal_imitations/little summer boy - 5888458413309952.wav	sound_recordings/little_summer_boy.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	little summer boy
786	vocal_imitations/little summer boy - 5925576057552896.wav	sound_recordings/little_summer_boy.wav	sound_recordings/trumpet.wav	little summer boy
787	vocal_imitations/little summer boy - 6026972585000960.wav	sound_recordings/little_summer_boy.wav	sound_recordings/subsynth_2043.wav	little summer boy
788	vocal_imitations/little summer boy - 6513893161566208.wav	sound_recordings/little_summer_boy.wav	sound_recordings/sparkle_motion.wav	little summer boy
789	vocal_imitations/little summer boy - 6534516520779776.wav	sound_recordings/little_summer_boy.wav	sound_recordings/resonant_clouds.wav	little summer boy
790	vocal_imitations/little summer boy - 6539801612255232.wav	sound_recordings/little_summer_boy.wav	sound_recordings/subsynth_2214.wav	little summer boy
791	vocal_imitations/little summer boy - 6575622176374784.wav	sound_recordings/little_summer_boy.wav	sound_recordings/freaky_moonlight.wav	little summer boy
792	vocal_imitations/little summer boy - 6676468948008960.wav	sound_recordings/little_summer_boy.wav	sound_recordings/subsynth_3997.wav	little summer boy
793	vocal_imitations/little summer boy - 6681622908764160.wav	sound_recordings/little_summer_boy.wav	sound_recordings/piano.wav	little summer boy
794	vocal_imitations/little summer boy - 6755267773464576.wav	sound_recordings/little_summer_boy.wav	sound_recordings/orbit_station.wav	little summer boy
795	vocal_imitations/marble in a glass bowl - 4583535142764544.wav	sound_recordings/marble_in_a_glass_bowl.wav	sound_recordings/subsynth_2214.wav	marble in a glass bowl
796	vocal_imitations/marble in a glass bowl - 4703704569610240.wav	sound_recordings/marble_in_a_glass_bowl.wav	sound_recordings/dissonant_bells.wav	marble in a glass bowl
797	vocal_imitations/marble in a glass bowl - 4704929172160512.wav	sound_recordings/marble_in_a_glass_bowl.wav	sound_recordings/bassoon.wav	marble in a glass bowl
798	vocal_imitations/marble in a glass bowl - 5053801715204096.wav	sound_recordings/marble_in_a_glass_bowl.wav	sound_recordings/synth_metallic_stars.wav	marble in a glass bowl
799	vocal_imitations/marble in a glass bowl - 5179322671300608.wav	sound_recordings/marble_in_a_glass_bowl.wav	sound_recordings/synth_evolving_lead.wav	marble in a glass bowl
800	vocal_imitations/marble in a glass bowl - 5183360074776576.wav	sound_recordings/marble_in_a_glass_bowl.wav	sound_recordings/sparkle_motion.wav	marble in a glass bowl
801	vocal_imitations/marble in a glass bowl - 5351730711625728.wav	sound_recordings/marble_in_a_glass_bowl.wav	sound_recordings/bell_swarm.wav	marble in a glass bowl
